,annee,diplome,etablissement,academie,domaine,discipline,situation,nombre_de_reponses,taux_de_reponse,taux_dinsertion,de_diplomes_boursiers,taux_de_chomage_regional,salaire_net_mensuel_median_regional,long_academie,lat_academie
6216,2017.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,110.0,79.0,80.0,46,9.5,1790.0,43.609745026227046,1.2880363829906205
6217,2017.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,295.0,79.0,86.0,46,9.5,1790.0,43.609745026227046,1.2880363829906205
6218,2017.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,295.0,79.0,85.0,46,9.5,1790.0,43.609745026227046,1.2880363829906205
6219,2017.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,28.0,73.0,78.0,46,9.5,1790.0,43.609745026227046,1.2880363829906205
6220,2017.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,118.0,81.0,90.0,46,9.5,1790.0,43.609745026227046,1.2880363829906205
6221,2017.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,109.0,76.0,83.0,46,9.5,1790.0,43.609745026227046,1.2880363829906205
6222,2017.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,109.0,76.0,84.0,46,9.5,1790.0,43.609745026227046,1.2880363829906205
6223,2017.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,579.0,84.0,90.0,38,9.5,1790.0,43.609745026227046,1.2880363829906205
6224,2017.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,45.0,83.0,98.0,38,9.5,1790.0,43.609745026227046,1.2880363829906205
6225,2016.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Économie,18 mois après le diplôme,42.0,73.0,93.0,29,10.3,1770.0,43.609745026227046,1.2880363829906205
6226,2016.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,73.0,79.0,97.0,29,10.3,1770.0,43.609745026227046,1.2880363829906205
6227,2016.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,73.0,79.0,100.0,29,10.3,1770.0,43.609745026227046,1.2880363829906205
6228,2016.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,73.0,79.0,97.0,29,10.3,1770.0,43.609745026227046,1.2880363829906205
6229,2016.0,MASTER ENS,Toulouse - Jean Jaures,Toulouse,Masters enseignement,Masters enseignement,18 mois après le diplôme,222.0,74.0,99.0,22,10.3,1770.0,43.609745026227046,1.2880363829906205
6230,2016.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,36.0,68.0,81.0,47,10.3,1770.0,43.609745026227046,1.2880363829906205
6231,2016.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,36.0,68.0,81.0,47,10.3,1770.0,43.609745026227046,1.2880363829906205
6232,2016.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,42.0,83.0,86.0,38,10.3,1770.0,43.609745026227046,1.2880363829906205
6233,2016.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,40.0,83.0,92.0,38,10.3,1770.0,43.609745026227046,1.2880363829906205
6234,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,676.0,77.0,93.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6235,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Gestion,18 mois après le diplôme,337.0,75.0,93.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6236,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,Sciences humaines et sociales,Information communication,18 mois après le diplôme,36.0,77.0,91.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6237,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,52.0,83.0,100.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6238,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,52.0,83.0,96.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6239,2017.0,MASTER ENS,Toulouse - Jean Jaures,Toulouse,Masters enseignement,Masters enseignement,30 mois après le diplôme,304.0,76.0,98.0,22,9.5,1790.0,43.609745026227046,1.2880363829906205
6240,2017.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Psychologie,18 mois après le diplôme,118.0,81.0,90.0,46,9.5,1790.0,43.609745026227046,1.2880363829906205
6241,2010.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,160.0,67.0,87.0,38,10.4,1730.0,43.609745026227046,1.2880363829906205
6242,2010.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,47.0,78.0,98.0,33,10.4,1730.0,43.609745026227046,1.2880363829906205
6243,2010.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,172.0,69.0,91.0,33,10.4,1730.0,43.609745026227046,1.2880363829906205
6244,2011.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Gestion,30 mois après le diplôme,240.0,74.0,93.0,31,9.9,1720.0,43.609745026227046,1.2880363829906205
6245,2011.0,MASTER ENS,Toulouse - Jean Jaures,Toulouse,Masters enseignement,Masters enseignement,30 mois après le diplôme,186.0,64.0,95.0,40,9.9,1720.0,43.609745026227046,1.2880363829906205
6246,2011.0,MASTER ENS,Toulouse - Jean Jaures,Toulouse,Masters enseignement,Masters enseignement : premier degré,30 mois après le diplôme,111.0,64.0,96.0,40,9.9,1720.0,43.609745026227046,1.2880363829906205
6247,2011.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,34.0,73.0,97.0,36,9.9,1720.0,43.609745026227046,1.2880363829906205
6248,2011.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,45.0,68.0,91.0,36,9.9,1720.0,43.609745026227046,1.2880363829906205
6249,2012.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,442.0,77.0,87.0,26,10.5,1760.0,43.609745026227046,1.2880363829906205
6250,2012.0,MASTER ENS,Toulouse 3 - Paul Sabatier,Toulouse,Masters enseignement,Masters enseignement,18 mois après le diplôme,42.0,79.0,100.0,29,10.5,1760.0,43.609745026227046,1.2880363829906205
6251,2012.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,102.0,92.0,95.0,40,10.5,1760.0,43.609745026227046,1.2880363829906205
6252,2013.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,51.0,76.0,81.0,37,11.9,1820.0,43.609745026227046,1.2880363829906205
6253,2013.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Droit, économie et gestion",Gestion,30 mois après le diplôme,35.0,76.0,94.0,40,11.9,1820.0,43.609745026227046,1.2880363829906205
6254,2013.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,174.0,87.0,83.0,40,11.9,1820.0,43.609745026227046,1.2880363829906205
6255,2014.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Économie,18 mois après le diplôme,31.0,70.0,94.0,26,11.2,1780.0,43.609745026227046,1.2880363829906205
6256,2014.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Gestion,18 mois après le diplôme,255.0,73.0,93.0,26,11.2,1780.0,43.609745026227046,1.2880363829906205
6257,2014.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,111.0,69.0,85.0,40,11.2,1780.0,43.609745026227046,1.2880363829906205
6258,2014.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,82.0,80.0,71.0,40,11.2,1780.0,43.609745026227046,1.2880363829906205
6259,2014.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,39.0,81.0,67.0,40,11.2,1780.0,43.609745026227046,1.2880363829906205
6260,2014.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,56.0,80.0,98.0,41,11.2,1780.0,43.609745026227046,1.2880363829906205
6261,2014.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Sciences de l'ingénieur,18 mois après le diplôme,178.0,83.0,96.0,41,11.2,1780.0,43.609745026227046,1.2880363829906205
6262,2014.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,178.0,83.0,91.0,41,11.2,1780.0,43.609745026227046,1.2880363829906205
6263,2014.0,MASTER LMD,INU Jean-François Champollion,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,36.0,71.0,74.0,46,11.2,1780.0,43.609745026227046,1.2880363829906205
6264,2015.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,32.0,86.0,77.0,29,10.5,1770.0,43.609745026227046,1.2880363829906205
6265,2015.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,121.0,69.0,84.0,43,10.5,1770.0,43.609745026227046,1.2880363829906205
6266,2015.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,46.0,70.0,74.0,43,10.5,1770.0,43.609745026227046,1.2880363829906205
6267,2015.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,Sciences humaines et sociales,Information communication,18 mois après le diplôme,38.0,88.0,89.0,39,10.5,1770.0,43.609745026227046,1.2880363829906205
6268,2015.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Sciences fondamentales,18 mois après le diplôme,60.0,84.0,95.0,39,10.5,1770.0,43.609745026227046,1.2880363829906205
6269,2015.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,44.0,75.0,88.0,39,10.5,1770.0,43.609745026227046,1.2880363829906205
6270,2016.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,560.0,77.0,93.0,29,10.3,1770.0,43.609745026227046,1.2880363829906205
6271,2016.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Droit,18 mois après le diplôme,191.0,80.0,92.0,29,10.3,1770.0,43.609745026227046,1.2880363829906205
6272,2016.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Économie,30 mois après le diplôme,42.0,73.0,95.0,29,10.3,1770.0,43.609745026227046,1.2880363829906205
6273,2016.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,31.0,84.0,90.0,29,10.3,1770.0,43.609745026227046,1.2880363829906205
6274,2016.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,Sciences humaines et sociales,Information communication,30 mois après le diplôme,31.0,84.0,90.0,29,10.3,1770.0,43.609745026227046,1.2880363829906205
6275,2016.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,220.0,82.0,84.0,47,10.3,1770.0,43.609745026227046,1.2880363829906205
6276,2016.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Histoire-géographie,30 mois après le diplôme,77.0,80.0,81.0,47,10.3,1770.0,43.609745026227046,1.2880363829906205
6277,2016.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,57.0,78.0,91.0,38,10.3,1770.0,43.609745026227046,1.2880363829906205
6278,2016.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,484.0,81.0,92.0,38,10.3,1770.0,43.609745026227046,1.2880363829906205
6279,2016.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Sciences de l'ingénieur,18 mois après le diplôme,166.0,81.0,97.0,38,10.3,1770.0,43.609745026227046,1.2880363829906205
6280,2016.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé","Autres sciences, technologies et santé",30 mois après le diplôme,40.0,83.0,93.0,38,10.3,1770.0,43.609745026227046,1.2880363829906205
6281,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,676.0,77.0,92.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6282,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Droit,30 mois après le diplôme,222.0,77.0,92.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6283,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Droit,18 mois après le diplôme,222.0,77.0,92.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6284,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Économie,30 mois après le diplôme,97.0,83.0,95.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6285,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Économie,18 mois après le diplôme,97.0,83.0,93.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6286,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,36.0,77.0,92.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6287,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,36.0,77.0,91.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6288,2017.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,52.0,83.0,96.0,27,9.5,1790.0,43.609745026227046,1.2880363829906205
6289,2017.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,110.0,79.0,93.0,46,9.5,1790.0,43.609745026227046,1.2880363829906205
6290,2017.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Droit, économie et gestion",Gestion,30 mois après le diplôme,31.0,84.0,100.0,38,9.5,1790.0,43.609745026227046,1.2880363829906205
6291,2017.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,49.0,78.0,94.0,38,9.5,1790.0,43.609745026227046,1.2880363829906205
6292,2010.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,396.0,66.0,92.0,30,10.4,1730.0,43.609745026227046,1.2880363829906205
6293,2010.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,90.0,56.0,79.0,38,10.4,1730.0,43.609745026227046,1.2880363829906205
6294,2010.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,85.0,74.0,86.0,38,10.4,1730.0,43.609745026227046,1.2880363829906205
6295,2010.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,536.0,71.0,95.0,33,10.4,1730.0,43.609745026227046,1.2880363829906205
6296,2010.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,71.0,69.0,99.0,33,10.4,1730.0,43.609745026227046,1.2880363829906205
6297,2011.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion",Économie,30 mois après le diplôme,42.0,75.0,83.0,31,9.9,1720.0,43.609745026227046,1.2880363829906205
6298,2011.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,42.0,79.0,98.0,31,9.9,1720.0,43.609745026227046,1.2880363829906205
6299,2011.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,100.0,65.0,82.0,40,9.9,1720.0,43.609745026227046,1.2880363829906205
6300,2011.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,35.0,65.0,89.0,40,9.9,1720.0,43.609745026227046,1.2880363829906205
6301,2011.0,MASTER LMD,Toulouse 3 - Paul Sabatier,Toulouse,"Sciences, technologies et santé","Autres sciences, technologies et santé",30 mois après le diplôme,54.0,60.0,96.0,36,9.9,1720.0,43.609745026227046,1.2880363829906205
6302,2012.0,MASTER LMD,Toulouse 1 - Capitole,Toulouse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,442.0,77.0,85.0,26,10.5,1760.0,43.609745026227046,1.2880363829906205
6303,2012.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,39.0,74.0,79.0,37,10.5,1760.0,43.609745026227046,1.2880363829906205
6304,2012.0,MASTER LMD,Toulouse - Jean Jaures,Toulouse,"Droit, économie et gestion",Gestion,30 mois après le diplôme,32.0,72.0,88.0,37,10.5,1760.0,43.609745026227046,1.2880363829906205
